127.0.0.1 - - [01/Apr/2023:17:37:24 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:51 +0530] "POST /project_3/UserRegistrationCtl HTTP/1.1" 200 12125
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:56 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7020
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:58 +0530] "GET /project_3/UserRegistrationCtl HTTP/1.1" 200 11964
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:58 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:46:58 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:47:02 +0530] "GET /project_3/LoginCtl HTTP/1.1" 200 7020
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:47:18 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:47:18 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9683
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:47:19 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:49:54 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:49:54 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:50:06 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17841
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:52:05 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 13248
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:52:07 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [01/Apr/2023:21:52:07 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 17841
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:19:28 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17841
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:05 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 7258
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:19 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:19 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:19 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:19 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:31 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17841
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:31 +0530] "GET /project_3/js/CheckBox11.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:22:59:31 +0530] "GET /project_3/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:04:12 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17986
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:05:05 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17987
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:05:08 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17987
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:06:31 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:07:19 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:07:41 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:07:41 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:03 +0530] "GET /project_3/ctl/FacultyListCtl HTTP/1.1" 200 13150
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:03 +0530] "GET /project_3/img/faculty1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:07 +0530] "GET /project_3/ctl/StudentCtl HTTP/1.1" 200 16220
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:10 +0530] "GET /project_3/ctl/StudentListCtl HTTP/1.1" 200 13574
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:20 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:25 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:27 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:08:27 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:32 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:35 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:35 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 18005
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:50 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17985
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:55 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 10532
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:57 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:09:57 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 17985
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:11:05 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19547
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:11:05 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:00 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:00 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:06 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 12094
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:06 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:07 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:07 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:26 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 14974
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:26 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:43 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 12094
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:43 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:45 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:45 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:12:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:01 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 12094
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:02 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:02 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:02 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:26 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 14989
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:26 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:37 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:13:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:02 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 15047
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:03 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:07 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19567
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:45 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19380
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:48 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 15800
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:48 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:52 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19380
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:14:52 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:37 +0530] "GET /project_3/ctl/ HTTP/1.1" 404 938
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:37 +0530] "GET /project_3/img/404.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:37 +0530] "GET /project_3/ErrorCtl/img/logo.png HTTP/1.1" 404 938
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:48 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9683
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:48 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:53 +0530] "GET /project_3/ HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:54 +0530] "GET /project_3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:16:54 +0530] "GET /project_3/ HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:01 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:07 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:15 +0530] "GET /project_3/ HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:20 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 7258
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:33 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 7258
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:39 +0530] "GET /project_3/ctl/ HTTP/1.1" 200 7251
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:53 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:53 +0530] "GET /project_3/ctl/ HTTP/1.1" 404 938
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:17:59 +0530] "GET /project_3/ HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:19:47 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9683
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:19:47 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:19:57 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:06 +0530] "POST /project_3/LoginCtl HTTP/1.1" 200 7259
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:13 +0530] "POST /project_3/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:13 +0530] "GET /project_3/WelcomeCtl HTTP/1.1" 200 9683
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:13 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:17 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19380
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:17 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:21 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 17824
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:21 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:53 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19388
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:53 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:55 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19388
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:55 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:56 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19388
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:56 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19388
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:20:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:18 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19388
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:18 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:57 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19414
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:57 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:58 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19414
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:21:58 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:22:16 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19415
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:22:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:22:37 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 19414
0:0:0:0:0:0:0:1 - - [01/Apr/2023:23:22:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
